randomness,strategy,run_number,seed,outcome,accepted_tasks,rejected_tasks,elapsed_working_days,total_cost,nominal_budget_exhausted,effective_210000_ceiling_exceeded,quality_score,time_score,budget_score,total_score
none,senior-heavy-delivery,100,1571320,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,101,1571321,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,102,1571322,completed,100,0,60,258000.0,True,True,35,20,39,94
none,senior-heavy-delivery,103,1571323,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,104,1571324,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,105,1571325,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,106,1571326,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,107,1571327,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,108,1571328,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,109,1571329,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,110,1571330,completed,100,0,40,172000.0,False,False,35,20,45,100
none,senior-heavy-delivery,111,1571331,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,112,1571332,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,113,1571333,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,114,1571334,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,115,1571335,completed,100,0,60,258000.0,True,True,35,20,39,94
none,senior-heavy-delivery,116,1571336,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,117,1571337,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,118,1571338,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,119,1571339,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,120,1571340,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,121,1571341,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,122,1571342,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,123,1571343,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,124,1571344,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,125,1571345,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,126,1571346,completed,100,0,40,172000.0,False,False,35,20,45,100
none,senior-heavy-delivery,127,1571347,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,128,1571348,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,129,1571349,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,130,1571350,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,131,1571351,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,132,1571352,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,133,1571353,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,134,1571354,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,135,1571355,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,136,1571356,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,137,1571357,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,138,1571358,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,139,1571359,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,140,1571360,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,141,1571361,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,142,1571362,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,143,1571363,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,144,1571364,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,145,1571365,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,146,1571366,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,147,1571367,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,148,1571368,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,149,1571369,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,150,1571370,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,151,1571371,completed,100,0,60,258000.0,True,True,35,20,39,94
none,senior-heavy-delivery,152,1571372,completed,100,0,60,258000.0,True,True,35,20,39,94
none,senior-heavy-delivery,153,1571373,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,154,1571374,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,155,1571375,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,156,1571376,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,157,1571377,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,158,1571378,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,159,1571379,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,160,1571380,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,161,1571381,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,162,1571382,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,163,1571383,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,164,1571384,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,165,1571385,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,166,1571386,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,167,1571387,completed,100,0,60,258000.0,True,True,35,20,39,94
none,senior-heavy-delivery,168,1571388,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,169,1571389,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,170,1571390,completed,100,0,60,258000.0,True,True,35,20,39,94
none,senior-heavy-delivery,171,1571391,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,172,1571392,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,173,1571393,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,174,1571394,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,175,1571395,completed,100,0,60,258000.0,True,True,35,20,39,94
none,senior-heavy-delivery,176,1571396,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,177,1571397,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,178,1571398,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,179,1571399,completed,100,0,40,172000.0,False,False,35,20,45,100
none,senior-heavy-delivery,180,1571400,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,181,1571401,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,182,1571402,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,183,1571403,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,184,1571404,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,185,1571405,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,186,1571406,completed,100,0,60,258000.0,True,True,35,20,39,94
none,senior-heavy-delivery,187,1571407,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,188,1571408,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,189,1571409,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,190,1571410,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,191,1571411,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,192,1571412,completed,100,0,55,236500.0,False,True,35,20,45,100
none,senior-heavy-delivery,193,1571413,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,194,1571414,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,195,1571415,completed,100,0,60,258000.0,True,True,35,20,39,94
none,senior-heavy-delivery,196,1571416,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,197,1571417,completed,100,0,45,193500.0,False,False,35,20,45,100
none,senior-heavy-delivery,198,1571418,completed,100,0,50,215000.0,False,True,35,20,45,100
none,senior-heavy-delivery,199,1571419,completed,100,0,55,236500.0,False,True,35,20,45,100
none,specialist-balanced-staffing,0,1571220,completed,100,0,70,212100.0,False,True,35,20,45,100
none,specialist-balanced-staffing,1,1571221,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,2,1571222,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,3,1571223,deadline_reached,98,2,70,212100.0,False,True,33,20,45,98
none,specialist-balanced-staffing,4,1571224,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,5,1571225,completed,100,0,65,196950.0,False,False,35,20,45,100
none,specialist-balanced-staffing,6,1571226,completed,100,0,70,212100.0,False,True,35,20,45,100
none,specialist-balanced-staffing,7,1571227,completed,100,0,65,196950.0,False,False,35,20,45,100
none,specialist-balanced-staffing,8,1571228,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,9,1571229,completed,100,0,70,212100.0,False,True,35,20,45,100
none,specialist-balanced-staffing,10,1571230,completed,100,0,65,196950.0,False,False,35,20,45,100
none,specialist-balanced-staffing,11,1571231,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,12,1571232,completed,100,0,70,212100.0,False,True,35,20,45,100
none,specialist-balanced-staffing,13,1571233,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,14,1571234,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,15,1571235,completed,100,0,65,196950.0,False,False,35,20,45,100
none,specialist-balanced-staffing,16,1571236,completed,100,0,60,181800.0,False,False,35,20,45,100
none,specialist-balanced-staffing,17,1571237,completed,100,0,65,196950.0,False,False,35,20,45,100
none,specialist-balanced-staffing,18,1571238,completed,100,0,60,181800.0,False,False,35,20,45,100
none,specialist-balanced-staffing,19,1571239,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,20,1571240,completed,100,0,70,212100.0,False,True,35,20,45,100
none,specialist-balanced-staffing,21,1571241,completed,100,0,65,196950.0,False,False,35,20,45,100
none,specialist-balanced-staffing,22,1571242,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,23,1571243,completed,100,0,50,151500.0,False,False,35,20,45,100
none,specialist-balanced-staffing,24,1571244,completed,100,0,65,196950.0,False,False,35,20,45,100
none,specialist-balanced-staffing,25,1571245,deadline_reached,98,2,70,212100.0,False,True,33,20,45,98
none,specialist-balanced-staffing,26,1571246,deadline_reached,98,2,70,212100.0,False,True,33,20,45,98
none,specialist-balanced-staffing,27,1571247,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,28,1571248,completed,100,0,70,212100.0,False,True,35,20,45,100
none,specialist-balanced-staffing,29,1571249,deadline_reached,97,3,70,212100.0,False,True,33,20,45,98
none,specialist-balanced-staffing,30,1571250,completed,100,0,70,212100.0,False,True,35,20,45,100
none,specialist-balanced-staffing,31,1571251,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,32,1571252,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,33,1571253,completed,100,0,70,212100.0,False,True,35,20,45,100
none,specialist-balanced-staffing,34,1571254,completed,100,0,70,212100.0,False,True,35,20,45,100
none,specialist-balanced-staffing,35,1571255,completed,100,0,60,181800.0,False,False,35,20,45,100
none,specialist-balanced-staffing,36,1571256,completed,100,0,65,196950.0,False,False,35,20,45,100
none,specialist-balanced-staffing,37,1571257,completed,100,0,60,181800.0,False,False,35,20,45,100
none,specialist-balanced-staffing,38,1571258,completed,100,0,60,181800.0,False,False,35,20,45,100
none,specialist-balanced-staffing,39,1571259,completed,100,0,65,196950.0,False,False,35,20,45,100
none,specialist-balanced-staffing,40,1571260,deadline_reached,98,2,70,212100.0,False,True,33,20,45,98
none,specialist-balanced-staffing,41,1571261,deadline_reached,98,2,70,212100.0,False,True,33,20,45,98
none,specialist-balanced-staffing,42,1571262,completed,100,0,70,212100.0,False,True,35,20,45,100
none,specialist-balanced-staffing,43,1571263,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,44,1571264,completed,100,0,70,212100.0,False,True,35,20,45,100
none,specialist-balanced-staffing,45,1571265,completed,100,0,65,196950.0,False,False,35,20,45,100
none,specialist-balanced-staffing,46,1571266,completed,100,0,70,212100.0,False,True,35,20,45,100
none,specialist-balanced-staffing,47,1571267,completed,100,0,65,196950.0,False,False,35,20,45,100
none,specialist-balanced-staffing,48,1571268,completed,100,0,60,181800.0,False,False,35,20,45,100
none,specialist-balanced-staffing,49,1571269,completed,100,0,60,181800.0,False,False,35,20,45,100
none,specialist-balanced-staffing,50,1571270,completed,100,0,65,196950.0,False,False,35,20,45,100
none,specialist-balanced-staffing,51,1571271,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,52,1571272,completed,100,0,65,196950.0,False,False,35,20,45,100
none,specialist-balanced-staffing,53,1571273,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,54,1571274,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,55,1571275,completed,100,0,65,196950.0,False,False,35,20,45,100
none,specialist-balanced-staffing,56,1571276,completed,100,0,60,181800.0,False,False,35,20,45,100
none,specialist-balanced-staffing,57,1571277,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,58,1571278,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,59,1571279,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,60,1571280,completed,100,0,70,212100.0,False,True,35,20,45,100
none,specialist-balanced-staffing,61,1571281,completed,100,0,65,196950.0,False,False,35,20,45,100
none,specialist-balanced-staffing,62,1571282,completed,100,0,60,181800.0,False,False,35,20,45,100
none,specialist-balanced-staffing,63,1571283,completed,100,0,60,181800.0,False,False,35,20,45,100
none,specialist-balanced-staffing,64,1571284,completed,100,0,60,181800.0,False,False,35,20,45,100
none,specialist-balanced-staffing,65,1571285,completed,100,0,60,181800.0,False,False,35,20,45,100
none,specialist-balanced-staffing,66,1571286,completed,100,0,60,181800.0,False,False,35,20,45,100
none,specialist-balanced-staffing,67,1571287,completed,100,0,70,212100.0,False,True,35,20,45,100
none,specialist-balanced-staffing,68,1571288,completed,100,0,55,166650.0,False,False,35,20,45,100
none,specialist-balanced-staffing,69,1571289,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,70,1571290,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
none,specialist-balanced-staffing,71,1571291,completed,100,0,70,212100.0,False,True,35,20,45,100
none,specialist-balanced-staffing,72,1571292,completed,100,0,70,212100.0,False,True,35,20,45,100
none,specialist-balanced-staffing,73,1571293,completed,100,0,60,181800.0,False,False,35,20,45,100
none,specialist-balanced-staffing,74,1571294,completed,100,0,60,181800.0,False,False,35,20,45,100
none,specialist-balanced-staffing,75,1571295,deadline_reached,99,1,70,212100.0,False,True,34,20,45,99
